35.038,-0.958,-0.437
35.038,-0.958,-0.874
35.038,-0.958,-0.874

35.038,-0.958,-0.438
35.038,-0.958,-0.438

35.038,-0.958,-0.438
35.944,-1.382,-0.438
35.944,-1.382,-0.001
36.944,-1.383,-0.001
36.944,-1.383,-0.001

35.944,-1.382,-0.874
35.944,-1.382,-0.874

32.32,0.313,-1.31
32.578,-0.653,-1.31
32.578,-0.653,-1.747
32.578,-0.653,-1.747

32.578,-0.653,-1.311
32.578,-0.653,-1.311

32.578,-0.653,-1.311
32.835,-1.619,-1.311
32.835,-1.619,-0.874
33.477,-2.386,-0.874
33.477,-2.386,-0.874

32.835,-1.619,-1.747
32.835,-1.619,-1.747

22.501,6.762,0.0
23.501,6.762,0.0
24.501,6.763,0.0
25.501,6.763,0.0
26.501,6.763,0.0
26.501,6.763,-0.436
27.407,6.341,-0.436
28.314,5.919,-0.436
28.314,5.919,-0.872
28.957,5.153,-0.872
28.957,5.153,-1.309
28.957,5.153,-1.309

28.957,5.153,-0.873
28.957,5.153,-0.873

28.957,5.153,-0.873
29.6,4.387,-0.873
29.6,4.387,-0.436
30.506,3.964,-0.436
30.506,3.964,-0.436

29.6,4.387,-1.309
29.6,4.387,-1.309

28.314,5.919,-0.436
29.221,5.497,-0.436
29.221,5.497,-0.872
29.221,5.497,-0.872

29.221,5.497,-0.436
29.221,5.497,-0.436

29.221,5.497,-0.436
30.128,5.075,-0.436
30.128,5.075,0.001
31.128,5.076,0.001
31.128,5.076,0.001

30.128,5.075,-0.872
30.128,5.075,-0.872

28.314,5.919,-0.436
29.221,5.497,-0.436
30.127,5.075,-0.436
30.127,5.075,0.001
31.127,5.076,0.001
32.127,5.076,0.001
33.127,5.077,0.001
33.127,5.077,-0.436
33.127,5.077,-0.436

33.127,5.077,0.0
33.127,5.077,0.0

33.127,5.077,0.0
34.127,5.077,0.0
34.127,5.077,0.437
35.033,5.5,0.437
35.033,5.5,0.437

34.127,5.077,-0.436
34.127,5.077,-0.436

30.127,5.075,-0.872
30.77,4.309,-0.872
30.77,4.309,-1.309
30.77,4.309,-1.309

30.77,4.309,-0.873
30.77,4.309,-0.873

30.77,4.309,-0.873
31.413,3.543,-0.873
31.413,3.543,-0.436
32.319,3.12,-0.436
32.319,3.12,-0.436

31.413,3.543,-1.309
31.413,3.543,-1.309

26.501,6.763,0.0
27.501,6.763,0.0
28.501,6.764,0.0
28.501,6.764,-0.436
29.407,6.341,-0.436
29.407,6.341,-0.872
29.407,6.341,-0.872

29.407,6.341,-0.436
29.407,6.341,-0.436

29.407,6.341,-0.436
30.314,5.919,-0.436
30.314,5.919,0.001
31.314,5.92,0.001
31.314,5.92,0.001

30.314,5.919,-0.872
30.314,5.919,-0.872

28.501,6.764,0.0
29.501,6.764,0.0
29.501,6.764,-0.436
29.501,6.764,-0.436

29.501,6.764,0.0
29.501,6.764,0.0

29.501,6.764,0.0
30.501,6.764,0.0
30.501,6.764,0.437
31.407,7.187,0.437
31.407,7.187,0.437

30.501,6.764,-0.436
30.501,6.764,-0.436

28.501,6.764,0.0
29.501,6.764,0.0
30.501,6.765,0.0
30.501,6.765,0.437
31.407,7.188,0.437
32.313,7.611,0.437
33.22,8.033,0.437
33.22,8.033,0.0
33.22,8.033,0.0

33.22,8.033,0.436
33.22,8.033,0.436

33.22,8.033,0.436
34.126,8.456,0.436
34.126,8.456,0.873
34.769,9.222,0.873
34.769,9.222,0.873

34.126,8.456,0.0
34.126,8.456,0.0

30.501,6.765,-0.436
31.407,6.342,-0.436
31.407,6.342,-0.873
31.407,6.342,-0.873

31.407,6.342,-0.437
31.407,6.342,-0.437

31.407,6.342,-0.437
32.313,5.919,-0.437
32.313,5.919,0.0
33.313,5.919,0.0
33.313,5.919,0.0

32.313,5.919,-0.873
32.313,5.919,-0.873

26.501,6.763,0.0
27.501,6.763,0.0
28.501,6.764,0.0
29.501,6.764,0.0
30.501,6.764,0.0
30.501,6.764,0.437
31.407,7.187,0.437
32.313,7.61,0.437
33.22,8.033,0.437
34.126,8.456,0.437
35.032,8.879,0.437
35.938,9.302,0.437
35.938,9.302,0.0
36.938,9.302,0.0
36.938,9.302,-0.436
36.938,9.302,-0.436

36.938,9.302,0.0
36.938,9.302,0.0

36.938,9.302,0.0
37.938,9.302,0.0
37.938,9.302,0.437
38.844,9.725,0.437
38.844,9.725,0.437

37.938,9.302,-0.436
37.938,9.302,-0.436

35.938,9.302,0.436
36.844,9.725,0.436
36.844,9.725,0.0
36.844,9.725,0.0

36.844,9.725,0.436
36.844,9.725,0.436

36.844,9.725,0.436
37.75,10.148,0.436
37.75,10.148,0.873
38.393,10.914,0.873
38.393,10.914,0.873

37.75,10.148,0.0
37.75,10.148,0.0

35.938,9.302,0.436
36.844,9.725,0.436
37.751,10.147,0.436
37.751,10.147,0.873
38.393,10.913,0.873
39.036,11.679,0.873
39.679,12.445,0.873
39.679,12.445,0.436
39.679,12.445,0.436

39.679,12.445,0.872
39.679,12.445,0.872

39.679,12.445,0.872
40.322,13.211,0.872
40.322,13.211,1.309
40.581,14.177,1.309
40.581,14.177,1.309

40.322,13.211,0.436
40.322,13.211,0.436

37.751,10.147,0.0
38.751,10.147,0.0
38.751,10.147,-0.437
38.751,10.147,-0.437

38.751,10.147,-0.001
38.751,10.147,-0.001

38.751,10.147,-0.001
39.751,10.146,-0.001
39.751,10.146,0.436
40.658,10.568,0.436
40.658,10.568,0.436

39.751,10.146,-0.437
39.751,10.146,-0.437

30.501,6.764,-0.436
31.407,6.341,-0.436
32.314,5.919,-0.436
32.314,5.919,-0.873
32.956,5.153,-0.873
32.956,5.153,-1.309
32.956,5.153,-1.309

32.956,5.153,-0.873
32.956,5.153,-0.873

32.956,5.153,-0.873
33.599,4.387,-0.873
33.599,4.387,-0.436
34.505,3.964,-0.436
34.505,3.964,-0.436

33.599,4.387,-1.309
33.599,4.387,-1.309

32.314,5.919,-0.437
33.22,5.496,-0.437
33.22,5.496,-0.873
33.22,5.496,-0.873

33.22,5.496,-0.437
33.22,5.496,-0.437

33.22,5.496,-0.437
34.126,5.073,-0.437
34.126,5.073,0.0
35.126,5.073,0.0
35.126,5.073,0.0

34.126,5.073,-0.873
34.126,5.073,-0.873

32.314,5.919,-0.437
33.22,5.496,-0.437
34.126,5.073,-0.437
34.126,5.073,0.0
35.126,5.073,0.0
36.126,5.072,0.0
37.126,5.072,0.0
37.126,5.072,-0.437
37.126,5.072,-0.437

37.126,5.072,-0.001
37.126,5.072,-0.001

37.126,5.072,-0.001
38.126,5.071,-0.001
38.126,5.071,0.436
39.033,5.493,0.436
39.033,5.493,0.436

38.126,5.071,-0.437
38.126,5.071,-0.437

34.126,5.073,-0.873
34.768,4.307,-0.873
34.768,4.307,-1.31
34.768,4.307,-1.31

34.768,4.307,-0.874
34.768,4.307,-0.874

34.768,4.307,-0.874
35.41,3.54,-0.874
35.41,3.54,-0.437
36.316,3.117,-0.437
36.316,3.117,-0.437

35.41,3.54,-1.31
35.41,3.54,-1.31

22.501,6.762,0.0
23.501,6.762,0.0
24.501,6.763,0.0
25.501,6.763,0.0
26.501,6.763,0.0
27.501,6.764,0.0
28.501,6.764,0.0
29.501,6.764,0.0
30.501,6.765,0.0
30.501,6.765,0.437
31.407,7.188,0.437
32.313,7.61,0.437
33.22,8.033,0.437
34.126,8.456,0.437
35.032,8.879,0.437
35.938,9.302,0.437
36.844,9.725,0.437
37.75,10.148,0.437
38.657,10.571,0.437
39.563,10.994,0.437
40.469,11.417,0.437
41.375,11.84,0.437
41.375,11.84,0.0
42.375,11.84,0.0
43.375,11.84,0.0
43.375,11.84,-0.436
44.281,11.418,-0.436
44.281,11.418,-0.872
44.281,11.418,-0.872

44.281,11.418,-0.436
44.281,11.418,-0.436

44.281,11.418,-0.436
45.188,10.996,-0.436
45.188,10.996,0.001
46.188,10.997,0.001
46.188,10.997,0.001

45.188,10.996,-0.872
45.188,10.996,-0.872

43.375,11.84,0.0
44.375,11.84,0.0
44.375,11.84,-0.436
44.375,11.84,-0.436

44.375,11.84,0.0
44.375,11.84,0.0

44.375,11.84,0.0
45.375,11.84,0.0
45.375,11.84,0.437
46.281,12.263,0.437
46.281,12.263,0.437

45.375,11.84,-0.436
45.375,11.84,-0.436

43.375,11.84,0.0
44.375,11.84,0.0
45.375,11.841,0.0
45.375,11.841,0.437
46.281,12.264,0.437
47.187,12.687,0.437
48.094,13.109,0.437
48.094,13.109,0.0
48.094,13.109,0.0

48.094,13.109,0.436
48.094,13.109,0.436

48.094,13.109,0.436
49.0,13.532,0.436
49.0,13.532,0.873
49.643,14.298,0.873
49.643,14.298,0.873

49.0,13.532,0.0
49.0,13.532,0.0

45.375,11.841,-0.436
46.281,11.418,-0.436
46.281,11.418,-0.873
46.281,11.418,-0.873

46.281,11.418,-0.437
46.281,11.418,-0.437

46.281,11.418,-0.437
47.187,10.995,-0.437
47.187,10.995,0.0
48.187,10.995,0.0
48.187,10.995,0.0

47.187,10.995,-0.873
47.187,10.995,-0.873

41.375,11.84,0.436
42.281,12.263,0.436
43.188,12.685,0.436
43.188,12.685,0.0
44.188,12.685,0.0
44.188,12.685,-0.436
44.188,12.685,-0.436

44.188,12.685,0.0
44.188,12.685,0.0

44.188,12.685,0.0
45.188,12.685,0.0
45.188,12.685,0.437
46.094,13.108,0.437
46.094,13.108,0.437

45.188,12.685,-0.436
45.188,12.685,-0.436

43.188,12.685,0.436
44.094,13.108,0.436
44.094,13.108,0.0
44.094,13.108,0.0

44.094,13.108,0.436
44.094,13.108,0.436

44.094,13.108,0.436
45.0,13.531,0.436
45.0,13.531,0.873
45.643,14.297,0.873
45.643,14.297,0.873

45.0,13.531,0.0
45.0,13.531,0.0

43.188,12.685,0.436
44.094,13.108,0.436
45.001,13.53,0.436
45.001,13.53,0.873
45.643,14.296,0.873
46.286,15.062,0.873
46.929,15.828,0.873
46.929,15.828,0.436
46.929,15.828,0.436

46.929,15.828,0.872
46.929,15.828,0.872

46.929,15.828,0.872
47.572,16.594,0.872
47.572,16.594,1.309
47.831,17.56,1.309
47.831,17.56,1.309

47.572,16.594,0.436
47.572,16.594,0.436

45.001,13.53,0.0
46.001,13.53,0.0
46.001,13.53,-0.437
46.001,13.53,-0.437

46.001,13.53,-0.001
46.001,13.53,-0.001

46.001,13.53,-0.001
47.001,13.529,-0.001
47.001,13.529,0.436
47.908,13.951,0.436
47.908,13.951,0.436

47.001,13.529,-0.437
47.001,13.529,-0.437

41.375,11.84,0.436
42.281,12.263,0.436
43.188,12.685,0.436
44.094,13.108,0.436
45.0,13.53,0.436
45.0,13.53,0.873
45.643,14.297,0.873
46.286,15.063,0.873
46.929,15.829,0.873
47.571,16.595,0.873
48.214,17.361,0.873
48.857,18.127,0.873
48.857,18.127,0.436
49.763,18.549,0.436
49.763,18.549,0.0
49.763,18.549,0.0

49.763,18.549,0.436
49.763,18.549,0.436

49.763,18.549,0.436
50.669,18.972,0.436
50.669,18.972,0.873
51.312,19.738,0.873
51.312,19.738,0.873

50.669,18.972,0.0
50.669,18.972,0.0

48.857,18.127,0.872
49.5,18.893,0.872
49.5,18.893,0.436
49.5,18.893,0.436

49.5,18.893,0.872
49.5,18.893,0.872

49.5,18.893,0.872
50.143,19.659,0.872
50.143,19.659,1.309
50.402,20.625,1.309
50.402,20.625,1.309

50.143,19.659,0.436
50.143,19.659,0.436

48.857,18.127,0.872
49.5,18.893,0.872
50.143,19.659,0.872
50.143,19.659,1.309
50.402,20.625,1.309
50.661,21.59,1.309
50.921,22.556,1.309
50.921,22.556,0.872
50.921,22.556,0.872

50.921,22.556,1.308
50.921,22.556,1.308

50.921,22.556,1.308
51.18,23.522,1.308
51.18,23.522,1.745
51.007,24.507,1.745
51.007,24.507,1.745

51.18,23.522,0.872
51.18,23.522,0.872

50.143,19.659,0.436
51.05,20.081,0.436
51.05,20.081,-0.001
51.05,20.081,-0.001

51.05,20.081,0.435
51.05,20.081,0.435

51.05,20.081,0.435
51.957,20.503,0.435
51.957,20.503,0.872
52.6,21.268,0.872
52.6,21.268,0.872

51.957,20.503,-0.001
51.957,20.503,-0.001

45.0,13.53,0.0
46.0,13.53,0.0
47.0,13.529,0.0
47.0,13.529,-0.437
47.906,13.106,-0.437
47.906,13.106,-0.873
47.906,13.106,-0.873

47.906,13.106,-0.437
47.906,13.106,-0.437

47.906,13.106,-0.437
48.812,12.683,-0.437
48.812,12.683,0.0
49.812,12.683,0.0
49.812,12.683,0.0

48.812,12.683,-0.873
48.812,12.683,-0.873

47.0,13.529,-0.001
48.0,13.528,-0.001
48.0,13.528,-0.437
48.0,13.528,-0.437

48.0,13.528,-0.001
48.0,13.528,-0.001

48.0,13.528,-0.001
49.0,13.527,-0.001
49.0,13.527,0.436
49.907,13.949,0.436
49.907,13.949,0.436

49.0,13.527,-0.437
49.0,13.527,-0.437

47.0,13.529,-0.001
48.0,13.528,-0.001
49.0,13.528,-0.001
49.0,13.528,0.436
49.907,13.95,0.436
50.813,14.372,0.436
51.72,14.794,0.436
51.72,14.794,-0.001
51.72,14.794,-0.001

51.72,14.794,0.435
51.72,14.794,0.435

51.72,14.794,0.435
52.627,15.216,0.435
52.627,15.216,0.872
53.27,15.981,0.872
53.27,15.981,0.872

52.627,15.216,-0.001
52.627,15.216,-0.001

49.0,13.528,-0.437
49.906,13.104,-0.437
49.906,13.104,-0.874
49.906,13.104,-0.874

49.906,13.104,-0.438
49.906,13.104,-0.438

49.906,13.104,-0.438
50.812,12.68,-0.438
50.812,12.68,-0.001
51.812,12.679,-0.001
51.812,12.679,-0.001

50.812,12.68,-0.874
50.812,12.68,-0.874

30.501,6.765,-0.436
31.407,6.342,-0.436
32.314,5.92,-0.436
33.22,5.497,-0.436
34.126,5.075,-0.436
34.126,5.075,-0.873
34.769,4.308,-0.873
35.412,3.542,-0.873
35.412,3.542,-1.309
35.671,2.577,-1.309
35.671,2.577,-1.745
35.671,2.577,-1.745

35.671,2.577,-1.309
35.671,2.577,-1.309

35.671,2.577,-1.309
35.93,1.611,-1.309
35.93,1.611,-0.872
36.573,0.845,-0.872
36.573,0.845,-0.872

35.93,1.611,-1.745
35.93,1.611,-1.745

35.412,3.542,-0.873
36.055,2.776,-0.873
36.055,2.776,-1.309
36.055,2.776,-1.309

36.055,2.776,-0.873
36.055,2.776,-0.873

36.055,2.776,-0.873
36.698,2.01,-0.873
36.698,2.01,-0.436
37.604,1.587,-0.436
37.604,1.587,-0.436

36.698,2.01,-1.309
36.698,2.01,-1.309

35.412,3.542,-0.873
36.055,2.776,-0.873
36.698,2.01,-0.873
36.698,2.01,-0.436
37.604,1.587,-0.436
38.51,1.165,-0.436
39.416,0.742,-0.436
39.416,0.742,-0.873
39.416,0.742,-0.873

39.416,0.742,-0.437
39.416,0.742,-0.437

39.416,0.742,-0.437
40.322,0.319,-0.437
40.322,0.319,0.0
41.322,0.319,0.0
41.322,0.319,0.0

40.322,0.319,-0.873
40.322,0.319,-0.873

36.698,2.01,-1.309
36.956,1.044,-1.309
36.956,1.044,-1.746
36.956,1.044,-1.746

36.956,1.044,-1.31
36.956,1.044,-1.31

36.956,1.044,-1.31
37.214,0.078,-1.31
37.214,0.078,-0.873
37.856,-0.689,-0.873
37.856,-0.689,-0.873

37.214,0.078,-1.746
37.214,0.078,-1.746

34.126,5.075,-0.437
35.032,4.652,-0.437
35.938,4.229,-0.437
35.938,4.229,-0.873
36.581,3.463,-0.873
36.581,3.463,-1.309
36.581,3.463,-1.309

36.581,3.463,-0.873
36.581,3.463,-0.873

36.581,3.463,-0.873
37.224,2.697,-0.873
37.224,2.697,-0.436
38.13,2.274,-0.436
38.13,2.274,-0.436

37.224,2.697,-1.309
37.224,2.697,-1.309

35.938,4.229,-0.437
36.844,3.806,-0.437
36.844,3.806,-0.873
36.844,3.806,-0.873

36.844,3.806,-0.437
36.844,3.806,-0.437

36.844,3.806,-0.437
37.75,3.383,-0.437
37.75,3.383,0.0
38.75,3.383,0.0
38.75,3.383,0.0

37.75,3.383,-0.873
37.75,3.383,-0.873

35.938,4.229,-0.437
36.844,3.806,-0.437
37.75,3.383,-0.437
37.75,3.383,0.0
38.75,3.383,0.0
39.75,3.382,0.0
40.75,3.382,0.0
40.75,3.382,-0.437
40.75,3.382,-0.437

40.75,3.382,-0.001
40.75,3.382,-0.001

40.75,3.382,-0.001
41.75,3.381,-0.001
41.75,3.381,0.436
42.657,3.803,0.436
42.657,3.803,0.436

41.75,3.381,-0.437
41.75,3.381,-0.437

37.75,3.383,-0.873
38.392,2.617,-0.873
38.392,2.617,-1.31
38.392,2.617,-1.31

38.392,2.617,-0.874
38.392,2.617,-0.874

38.392,2.617,-0.874
39.034,1.85,-0.874
39.034,1.85,-0.437
39.94,1.427,-0.437
39.94,1.427,-0.437

39.034,1.85,-1.31
39.034,1.85,-1.31

34.126,5.075,-0.437
35.032,4.652,-0.437
35.938,4.229,-0.437
36.844,3.806,-0.437
37.751,3.383,-0.437
37.751,3.383,0.0
38.751,3.383,0.0
39.751,3.383,0.0
40.751,3.382,0.0
41.751,3.382,0.0
42.751,3.382,0.0
43.751,3.381,0.0
43.751,3.381,-0.437
44.657,2.958,-0.437
44.657,2.958,-0.873
44.657,2.958,-0.873

44.657,2.958,-0.437
44.657,2.958,-0.437

44.657,2.958,-0.437
45.563,2.535,-0.437
45.563,2.535,0.0
46.563,2.535,0.0
46.563,2.535,0.0

45.563,2.535,-0.873
45.563,2.535,-0.873

43.751,3.381,-0.001
44.751,3.38,-0.001
44.751,3.38,-0.437
44.751,3.38,-0.437

44.751,3.38,-0.001
44.751,3.38,-0.001

44.751,3.38,-0.001
45.751,3.379,-0.001
45.751,3.379,0.436
46.658,3.801,0.436
46.658,3.801,0.436

45.751,3.379,-0.437
45.751,3.379,-0.437

43.751,3.381,-0.001
44.751,3.38,-0.001
45.751,3.38,-0.001
45.751,3.38,0.436
46.658,3.802,0.436
47.564,4.224,0.436
48.471,4.646,0.436
48.471,4.646,-0.001
48.471,4.646,-0.001

48.471,4.646,0.435
48.471,4.646,0.435

48.471,4.646,0.435
49.378,5.068,0.435
49.378,5.068,0.872
50.021,5.833,0.872
50.021,5.833,0.872

49.378,5.068,-0.001
49.378,5.068,-0.001

45.751,3.38,-0.437
46.657,2.956,-0.437
46.657,2.956,-0.874
46.657,2.956,-0.874

46.657,2.956,-0.438
46.657,2.956,-0.438

46.657,2.956,-0.438
47.563,2.532,-0.438
47.563,2.532,-0.001
48.563,2.531,-0.001
48.563,2.531,-0.001

47.563,2.532,-0.874
47.563,2.532,-0.874

37.751,3.383,-0.873
38.393,2.617,-0.873
39.036,1.85,-0.873
39.036,1.85,-1.31
39.294,0.884,-1.31
39.294,0.884,-1.746
39.294,0.884,-1.746

39.294,0.884,-1.31
39.294,0.884,-1.31

39.294,0.884,-1.31
39.552,-0.082,-1.31
39.552,-0.082,-0.873
40.194,-0.849,-0.873
40.194,-0.849,-0.873

39.552,-0.082,-1.746
39.552,-0.082,-1.746

39.036,1.85,-0.874
39.678,1.083,-0.874
39.678,1.083,-1.31
39.678,1.083,-1.31

39.678,1.083,-0.874
39.678,1.083,-0.874

39.678,1.083,-0.874
40.32,0.316,-0.874
40.32,0.316,-0.437
41.226,-0.107,-0.437
41.226,-0.107,-0.437

40.32,0.316,-1.31
40.32,0.316,-1.31

39.036,1.85,-0.874
39.678,1.083,-0.874
40.32,0.317,-0.874
40.32,0.317,-0.437
41.226,-0.107,-0.437
42.132,-0.53,-0.437
43.038,-0.954,-0.437
43.038,-0.954,-0.874
43.038,-0.954,-0.874

43.038,-0.954,-0.438
43.038,-0.954,-0.438

43.038,-0.954,-0.438
43.944,-1.378,-0.438
43.944,-1.378,-0.001
44.944,-1.379,-0.001
44.944,-1.379,-0.001

43.944,-1.378,-0.874
43.944,-1.378,-0.874

40.32,0.317,-1.31
40.578,-0.649,-1.31
40.578,-0.649,-1.747
40.578,-0.649,-1.747

40.578,-0.649,-1.311
40.578,-0.649,-1.311

40.578,-0.649,-1.311
40.835,-1.615,-1.311
40.835,-1.615,-0.874
41.477,-2.382,-0.874
41.477,-2.382,-0.874

40.835,-1.615,-1.747
40.835,-1.615,-1.747

14.501,6.762,0.436
15.407,7.185,0.436
16.314,7.607,0.436
17.22,8.03,0.436
18.126,8.452,0.436
19.033,8.875,0.436
19.939,9.298,0.436
20.845,9.72,0.436
21.751,10.143,0.436
21.751,10.143,0.0
22.751,10.143,0.0
23.751,10.143,0.0
24.751,10.143,0.0
25.751,10.143,0.0
25.751,10.143,-0.436
26.658,9.72,-0.436
27.564,9.298,-0.436
27.564,9.298,-0.873
28.207,8.532,-0.873
28.207,8.532,-1.309
28.207,8.532,-1.309

28.207,8.532,-0.873
28.207,8.532,-0.873

28.207,8.532,-0.873
28.85,7.766,-0.873
28.85,7.766,-0.436
